"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-04-16T23:51:21Z"
"Version","20250416235121"
"OfferCode","AWSEndUserMessaging3pFees"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","usageType","operation","Conversation Type","ISO","Message Fee","Message Type","Region Code","serviceName"
"7M9ZN7PDTDKGHYJD","JRTCKXETXF","7M9ZN7PDTDKGHYJD.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Sri Lanka using Utility template","2025-04-01","0","Inf","Messages","0.0157000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-LK-ConversationFee-Utility","","Utility","LK","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"7MF68A3HATUCTUDW","JRTCKXETXF","7MF68A3HATUCTUDW.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to BurkinaFaso using Marketing template","2025-04-01","0","Inf","Messages","0.0225000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-BF-ConversationFee-Marketing","","Marketing","BF","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"7NC6RCC6TQTTEYMA","JRTCKXETXF","7NC6RCC6TQTTEYMA.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Wallis and Futuna Islands using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-WF-ConversationFee-Service","","Service","WF","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"7Q33YPDJEPJDKQ2J","JRTCKXETXF","7Q33YPDJEPJDKQ2J.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Saint Kitts and Nevis using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-KN-ConversationFee-Service","","Service","KN","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"7QGW4GSJJTBXSME9","JRTCKXETXF","7QGW4GSJJTBXSME9.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Niue using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-NU-ConversationFee-Service","","Service","NU","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"7QK8XGS2KPTKRX6T","JRTCKXETXF","7QK8XGS2KPTKRX6T.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Liberia using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-LR-ConversationFee-Service","","Service","LR","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"7SK9NFPM65Q6G6U4","JRTCKXETXF","7SK9NFPM65Q6G6U4.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Kosovo using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-XK-ConversationFee-Service","","Service","XK","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"7UZ388AQPBWED3EF","JRTCKXETXF","7UZ388AQPBWED3EF.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Mongolia using Marketing template","2025-04-01","0","Inf","Messages","0.0732000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-MN-ConversationFee-Marketing","","Marketing","MN","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"7VASTN2UE5CRKQ7W","JRTCKXETXF","7VASTN2UE5CRKQ7W.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Mexico using Utility template","2025-04-01","0","Inf","Messages","0.0100000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-MX-ConversationFee-Utility","","Utility","MX","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"7X48G5VYW8TVWX95","JRTCKXETXF","7X48G5VYW8TVWX95.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to British Indian Ocean Territory using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-IO-ConversationFee-Service","","Service","IO","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"7XCWR7DEAFTARNTP","JRTCKXETXF","7XCWR7DEAFTARNTP.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Cape Verde using Authentication template","2025-04-01","0","Inf","Messages","0.0304000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-CV-ConversationFee-Authentication","","Authentication","CV","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"7XEDHKZQVXXA8C7A","JRTCKXETXF","7XEDHKZQVXXA8C7A.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Russian Federation using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-RU-ConversationFee-Service","","Service","RU","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"82QFFJXR92P926F5","JRTCKXETXF","82QFFJXR92P926F5.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Senegal using Utility template","2025-04-01","0","Inf","Messages","0.0040000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-SN-ConversationFee-Utility","","Utility","SN","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"82R5MGQ36FCJPE8E","JRTCKXETXF","82R5MGQ36FCJPE8E.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Uzbekistan using Marketing template","2025-04-01","0","Inf","Messages","0.0732000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-UZ-ConversationFee-Marketing","","Marketing","UZ","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"835XJDJEQQTH99N5","JRTCKXETXF","835XJDJEQQTH99N5.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Saint Pierre and Miquelon using Authentication template","2025-04-01","0","Inf","Messages","0.0304000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-PM-ConversationFee-Authentication","","Authentication","PM","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"842UPY7JGWTT7VUH","JRTCKXETXF","842UPY7JGWTT7VUH.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Norfolk Island using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-NF-ConversationFee-Marketing","","Marketing","NF","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"84GCUPGMS98ZWTYM","JRTCKXETXF","84GCUPGMS98ZWTYM.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Virgin Islands using Authentication template","2025-04-01","0","Inf","Messages","0.0304000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-VI-ConversationFee-Authentication","","Authentication","VI","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"86DKTCAGUY6Y5PTR","JRTCKXETXF","86DKTCAGUY6Y5PTR.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Montserrat using Authentication template","2025-04-01","0","Inf","Messages","0.0304000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-MS-ConversationFee-Authentication","","Authentication","MS","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"8DCWHPQY3PPNMJ93","JRTCKXETXF","8DCWHPQY3PPNMJ93.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Barbados using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-BB-ConversationFee-Service","","Service","BB","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"8DV899E6E7Z9SFYW","JRTCKXETXF","8DV899E6E7Z9SFYW.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Afghanistan using Authentication template","2025-04-01","0","Inf","Messages","0.0425000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-AF-ConversationFee-Authentication","","Authentication","AF","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"8DYU7GQETNYSQKDY","JRTCKXETXF","8DYU7GQETNYSQKDY.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Montenegro using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-ME-ConversationFee-Utility","","Utility","ME","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"8HCQKR37VPY8EGDE","JRTCKXETXF","8HCQKR37VPY8EGDE.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Ethiopia using Utility template","2025-04-01","0","Inf","Messages","0.0040000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-ET-ConversationFee-Utility","","Utility","ET","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"8J72RWYJGC63WDK6","JRTCKXETXF","8J72RWYJGC63WDK6.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Philippines using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-PH-ConversationFee-Service","","Service","PH","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"8KFX7KJ4HSWNRHEZ","JRTCKXETXF","8KFX7KJ4HSWNRHEZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Yemen using Authentication template","2025-04-01","0","Inf","Messages","0.0178000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-YE-ConversationFee-Authentication","","Authentication","YE","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"8KZWY44PE5C3RPYM","JRTCKXETXF","8KZWY44PE5C3RPYM.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Egypt using Authentication template","2025-04-01","0","Inf","Messages","0.0052000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-EG-ConversationFee-Authentication","","Authentication","EG","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"8N9NUXDPBEFPQJYS","JRTCKXETXF","8N9NUXDPBEFPQJYS.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Indonesia using Marketing template","2025-04-01","0","Inf","Messages","0.0411000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-ID-ConversationFee-Marketing","","Marketing","ID","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"8NCBA2Y27F5WXC76","JRTCKXETXF","8NCBA2Y27F5WXC76.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Jamaica using Utility template","2025-04-01","0","Inf","Messages","0.0113000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-JM-ConversationFee-Utility","","Utility","JM","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"8P3AMDVAK6N5JXE6","JRTCKXETXF","8P3AMDVAK6N5JXE6.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Albania using Marketing template","2025-04-01","0","Inf","Messages","0.0860000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-AL-ConversationFee-Marketing","","Marketing","AL","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"8P4BH24YNSRFPAQU","JRTCKXETXF","8P4BH24YNSRFPAQU.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Colombia using Authentication template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-CO-ConversationFee-Authentication","","Authentication","CO","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"8PBG2DH7XTN8BUWZ","JRTCKXETXF","8PBG2DH7XTN8BUWZ.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Jordan using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-JO-ConversationFee-Service","","Service","JO","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"8PP2WHFZSJZYD4RD","JRTCKXETXF","8PP2WHFZSJZYD4RD.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Montenegro using Authentication template","2025-04-01","0","Inf","Messages","0.0304000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-ME-ConversationFee-Authentication","","Authentication","ME","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"8RGHE2S9MJETJ2C5","JRTCKXETXF","8RGHE2S9MJETJ2C5.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Togo using Utility template","2025-04-01","0","Inf","Messages","0.0040000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-TG-ConversationFee-Utility","","Utility","TG","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"8SGD6CMFUDV73C8A","JRTCKXETXF","8SGD6CMFUDV73C8A.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Lithuania using Utility template","2025-04-01","0","Inf","Messages","0.0353000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-LT-ConversationFee-Utility","","Utility","LT","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"8U4AVF8PP9ZK8ZKA","JRTCKXETXF","8U4AVF8PP9ZK8ZKA.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Armenia using Marketing template","2025-04-01","0","Inf","Messages","0.0860000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-AM-ConversationFee-Marketing","","Marketing","AM","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"8U6CVBMNCQRACG8J","JRTCKXETXF","8U6CVBMNCQRACG8J.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Kosovo using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-XK-ConversationFee-Marketing","","Marketing","XK","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"8V4T2HBRZR2MQF9G","JRTCKXETXF","8V4T2HBRZR2MQF9G.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Malta using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-MT-ConversationFee-Marketing","","Marketing","MT","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"8XP79HT7TMRFEGYQ","JRTCKXETXF","8XP79HT7TMRFEGYQ.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Malawi using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-MW-ConversationFee-Service","","Service","MW","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"949ZS2JE6K7E9F3N","JRTCKXETXF","949ZS2JE6K7E9F3N.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Angola using Utility template","2025-04-01","0","Inf","Messages","0.0040000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-AO-ConversationFee-Utility","","Utility","AO","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"94EZBNF9XZDPF3R7","JRTCKXETXF","94EZBNF9XZDPF3R7.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Seychelles using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-SC-ConversationFee-Service","","Service","SC","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"94K47F2HVYD53HAR","JRTCKXETXF","94K47F2HVYD53HAR.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Nepal using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-NP-ConversationFee-Service","","Service","NP","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"94VP2A2A868TVGMU","JRTCKXETXF","94VP2A2A868TVGMU.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Myanmar using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-MM-ConversationFee-Marketing","","Marketing","MM","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"95JNG9C868H9J2XE","JRTCKXETXF","95JNG9C868H9J2XE.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Paraguay using Service template","2025-04-01","0","Inf","Messages","0.0000000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-PY-ConversationFee-Service","","Service","PY","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"95M3BHPR7KG8ZAYH","JRTCKXETXF","95M3BHPR7KG8ZAYH.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to Turks and Caicos Islands using Marketing template","2025-04-01","0","Inf","Messages","0.0604000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-TC-ConversationFee-Marketing","","Marketing","TC","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
"962QXZCPZF3TY3H7","JRTCKXETXF","962QXZCPZF3TY3H7.JRTCKXETXF.6YS6EN2CT7","OnDemand","Total WhatsApp Conversation fees sent to French Guiana using Utility template","2025-04-01","0","Inf","Messages","0.0077000000","USD","AWSMobile-AmazonPinpoint","AWSEndUserMessaging3pFees","US East (N. Virginia)","AWS Region","USE1-WhatsApp-GF-ConversationFee-Utility","","Utility","GF","ConversationFee","WhatsApp","us-east-1","AWS End User Messaging Third Party Fees"
