"FormatVersion","v1.0"
"Disclaimer","This pricing list is for informational purposes only. All prices are subject to the additional terms included in the pricing pages on http://aws.amazon.com. All Free Tier prices are also subject to the terms included at https://aws.amazon.com/free/"
"Publication Date","2025-02-04T16:14:13Z"
"Version","20250204161413"
"OfferCode","AWSM2"
"SKU","OfferTermCode","RateCode","TermType","PriceDescription","EffectiveDate","StartingRange","EndingRange","Unit","PricePerUnit","Currency","Product Family","serviceCode","Location","Location Type","Instance Type","usageType","operation","FreeTier","Product Name","Region Code","serviceName"
"VSBKE9TUJF4NGH8C","JRTCKXETXF","VSBKE9TUJF4NGH8C.JRTCKXETXF.6YS6EN2CT7","OnDemand","$29.76/hour for BluAgeRuntime-EC2Deployed on r7i.metal-48xl in US East (N. Virginia)","2025-02-01","0","Inf","hours","29.7600000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r7i.metal-48xl","USE1-r7i.metal-48xlBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"VSBPVH668284T4BH","JRTCKXETXF","VSBPVH668284T4BH.JRTCKXETXF.6YS6EN2CT7","OnDemand","$177.6/hour for EnterpriseServer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","177.6000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.16xlarge","USE1-m5.16xlargeEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"VSJ5VHB8SDT29ER4","JRTCKXETXF","VSJ5VHB8SDT29ER4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.24/hour for BluAgeRuntime on m6i.2xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","1.2400000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m6i.2xlarge","USE1-m6i.2xlargeBluAgeRuntime","","Paid","Blu Age Runtime","us-east-1","AWS Mainframe Modernization"
"VXFWECZZ9TPRMKTJ","JRTCKXETXF","VXFWECZZ9TPRMKTJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BuildTools on m5zn.3xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5zn.3xlarge","USE1-m5zn.3xlargeBuildTools","","Paid","Build Tools","us-east-1","AWS Mainframe Modernization"
"VZ9YCKG9MTNRES8V","JRTCKXETXF","VZ9YCKG9MTNRES8V.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for EnterpriseAnalyzer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5zn.xlarge","USE1-m5zn.xlargeEnterpriseAnalyzer","","Paid","Enterprise Analyzer","us-east-1","AWS Mainframe Modernization"
"W5CMH9NP3HAR9KK4","JRTCKXETXF","W5CMH9NP3HAR9KK4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$88.8/hour for EnterpriseServer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","88.8000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.8xlarge","USE1-m5.8xlargeEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"W5M4D46EE7DZBEJT","JRTCKXETXF","W5M4D46EE7DZBEJT.JRTCKXETXF.6YS6EN2CT7","OnDemand","$2.48/hour for BluAgeRuntime-EC2Deployed on r7a.4xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","2.4800000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r7a.4xlarge","USE1-r7a.4xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"W7FGJYJG94T5G323","JRTCKXETXF","W7FGJYJG94T5G323.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeDeveloper on c5.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.large","USE1-c5.largeBluAgeDeveloper","","Paid","Blu Age Developer","us-east-1","AWS Mainframe Modernization"
"WB9HVBQVQWWFK74Z","JRTCKXETXF","WB9HVBQVQWWFK74Z.JRTCKXETXF.6YS6EN2CT7","OnDemand","$9.92/hour for BluAgeRuntime-EC2Deployed on m6i.16xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","9.9200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m6i.16xlarge","USE1-m6i.16xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"WFEEDVXSUNC8NGVX","JRTCKXETXF","WFEEDVXSUNC8NGVX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$5.55/hour for EnterpriseServer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","5.5500000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r6i.large","USE1-r6i.largeEnterpriseServer","","Paid","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"WNYVPAXYMU5YH5D7","JRTCKXETXF","WNYVPAXYMU5YH5D7.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeDeveloper on r5b.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r5b.xlarge","USE1-r5b.xlargeBluAgeDeveloper","","Paid","Blu Age Developer","us-east-1","AWS Mainframe Modernization"
"WVHE7R53PTRJ7V9F","JRTCKXETXF","WVHE7R53PTRJ7V9F.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for EnterpriseAnalyzer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m6i.2xlarge","USE1-m6i.2xlargeEnterpriseAnalyzer","","Paid","Enterprise Analyzer","us-east-1","AWS Mainframe Modernization"
"WWH7DGKRT5V42SAP","JRTCKXETXF","WWH7DGKRT5V42SAP.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.86/hour for BluAgeRuntime on m5zn.3xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","1.8600000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5zn.3xlarge","USE1-m5zn.3xlargeBluAgeRuntime","","Paid","Blu Age Runtime","us-east-1","AWS Mainframe Modernization"
"WXJTZ9AZGMUG6UZJ","JRTCKXETXF","WXJTZ9AZGMUG6UZJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.24/hour for BluAgeRuntime-EC2Deployed on r7i.2xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","1.2400000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r7i.2xlarge","USE1-r7i.2xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"X3UTF9JVXJ74QF4Y","JRTCKXETXF","X3UTF9JVXJ74QF4Y.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.24/hour for BluAgeRuntime-EC2Deployed on r7a.2xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","1.2400000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r7a.2xlarge","USE1-r7a.2xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"X7KHXQ9TZBNZ75TM","JRTCKXETXF","X7KHXQ9TZBNZ75TM.JRTCKXETXF.6YS6EN2CT7","OnDemand","$8.56/hour for EnterpriseDeveloper on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","8.5600000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.2xlarge","USE1-m5.2xlargeEnterpriseDeveloper","","Paid","Enterprise Developer","us-east-1","AWS Mainframe Modernization"
"XDPK74KYFHJGK8TF","JRTCKXETXF","XDPK74KYFHJGK8TF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$8.56/hour for EnterpriseDeveloper on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","8.5600000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5zn.2xlarge","USE1-m5zn.2xlargeEnterpriseDeveloper","","Paid","Enterprise Developer","us-east-1","AWS Mainframe Modernization"
"XKR3KR6ASVJYJNFN","JRTCKXETXF","XKR3KR6ASVJYJNFN.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for EnterpriseServer-Free on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","t3.large","USE1-t3.largeEnterpriseServer-Free","","Free","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"XPVY8ZVT2RH8QPNF","JRTCKXETXF","XPVY8ZVT2RH8QPNF.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeDeveloper on m5zn.3xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5zn.3xlarge","USE1-m5zn.3xlargeBluAgeDeveloper","","Paid","Blu Age Developer","us-east-1","AWS Mainframe Modernization"
"XZDWH568CWFTURAC","JRTCKXETXF","XZDWH568CWFTURAC.JRTCKXETXF.6YS6EN2CT7","OnDemand","$8.56/hour for EnterpriseDeveloper on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","8.5600000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r6i.2xlarge","USE1-r6i.2xlargeEnterpriseDeveloper","","Paid","Enterprise Developer","us-east-1","AWS Mainframe Modernization"
"Y3DR6SWKTM4VVXP6","JRTCKXETXF","Y3DR6SWKTM4VVXP6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$11.16/hour for BluAgeRuntime on c5.18xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","11.1600000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.18xlarge","USE1-c5.18xlargeBluAgeRuntime","","Paid","Blu Age Runtime","us-east-1","AWS Mainframe Modernization"
"Y7R8677M3J95QD5S","JRTCKXETXF","Y7R8677M3J95QD5S.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeDeveloper on r6i.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r6i.xlarge","USE1-r6i.xlargeBluAgeDeveloper","","Paid","Blu Age Developer","us-east-1","AWS Mainframe Modernization"
"YBK4DERW9RZMX52G","JRTCKXETXF","YBK4DERW9RZMX52G.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.24/hour for BluAgeRuntime-EC2Deployed on m5.2xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","1.2400000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.2xlarge","USE1-m5.2xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"YDC7YG4WBN45NCY6","JRTCKXETXF","YDC7YG4WBN45NCY6.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for EnterpriseAnalyzer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.4xlarge","USE1-c5.4xlargeEnterpriseAnalyzer","","Paid","Enterprise Analyzer","us-east-1","AWS Mainframe Modernization"
"YK52GPSP5Y9H8A53","JRTCKXETXF","YK52GPSP5Y9H8A53.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeDeveloper-Free on c6i.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c6i.large","USE1-c6i.largeBluAgeDeveloper-Free","","Free","Blu Age Developer","us-east-1","AWS Mainframe Modernization"
"YP7HG6D4DFVRR8Z4","JRTCKXETXF","YP7HG6D4DFVRR8Z4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.31/hour for BluAgeRuntime-EC2Deployed on r7i.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.3100000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r7i.large","USE1-r7i.largeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"YQ6Q52N7QM2SSABE","JRTCKXETXF","YQ6Q52N7QM2SSABE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for EnterpriseServer-Free on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","t3.small","USE1-t3.smallEnterpriseServer-Free","","Free","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"YSR29WHAJRF5MDTJ","JRTCKXETXF","YSR29WHAJRF5MDTJ.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for EnterpriseAnalyzer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.9xlarge","USE1-c5.9xlargeEnterpriseAnalyzer","","Paid","Enterprise Analyzer","us-east-1","AWS Mainframe Modernization"
"YUWKS8GEHC6NPK9P","JRTCKXETXF","YUWKS8GEHC6NPK9P.JRTCKXETXF.6YS6EN2CT7","OnDemand","$29.76/hour for BluAgeRuntime-EC2Deployed on r7a.metal-48xl in US East (N. Virginia)","2025-02-01","0","Inf","hours","29.7600000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r7a.metal-48xl","USE1-r7a.metal-48xlBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"YWUBTS69G93K9TZX","JRTCKXETXF","YWUBTS69G93K9TZX.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.31/hour for BluAgeRuntime-Custom on t2.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.3100000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","t2.large","USE1-t2.largeBluAgeRuntime-Custom","","Paid","Blu Age Runtime Custom","us-east-1","AWS Mainframe Modernization"
"YYCA6HNEVA752K7A","JRTCKXETXF","YYCA6HNEVA752K7A.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BuildTools on m5.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5.large","USE1-m5.largeBuildTools","","Paid","Build Tools","us-east-1","AWS Mainframe Modernization"
"Z46S9NARWWJ3KDEV","JRTCKXETXF","Z46S9NARWWJ3KDEV.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for EnterpriseAnalyzer on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m6i.xlarge","USE1-m6i.xlargeEnterpriseAnalyzer","","Paid","Enterprise Analyzer","us-east-1","AWS Mainframe Modernization"
"Z62FBPSF3549NAV5","JRTCKXETXF","Z62FBPSF3549NAV5.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.31/hour for BluAgeRuntime-EC2Deployed on m6i.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.3100000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m6i.large","USE1-m6i.largeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"Z9VYFJFZUVVVNTBE","JRTCKXETXF","Z9VYFJFZUVVVNTBE.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for EnterpriseServer-Free on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m6i.large","USE1-m6i.largeEnterpriseServer-Free","","Free","Enterprise Server","us-east-1","AWS Mainframe Modernization"
"ZBQS2ZCY7C9XSKK4","JRTCKXETXF","ZBQS2ZCY7C9XSKK4.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.62/hour for BluAgeRuntime on c5.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.6200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.xlarge","USE1-c5.xlargeBluAgeRuntime","","Paid","Blu Age Runtime","us-east-1","AWS Mainframe Modernization"
"ZG89SFA3MPDV73XY","JRTCKXETXF","ZG89SFA3MPDV73XY.JRTCKXETXF.6YS6EN2CT7","OnDemand","$1.24/hour for BluAgeRuntime-EC2Deployed on r6i.2xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","1.2400000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r6i.2xlarge","USE1-r6i.2xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"ZK97DYWY9H2JF4ER","JRTCKXETXF","ZK97DYWY9H2JF4ER.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for EnterpriseDeveloper-Free on  in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","t3.large","USE1-t3.largeEnterpriseDeveloper-Free","","Free","Enterprise Developer","us-east-1","AWS Mainframe Modernization"
"ZKRPRKJP3EAYGASA","JRTCKXETXF","ZKRPRKJP3EAYGASA.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.31/hour for BluAgeRuntime-EC2Deployed on t3.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.3100000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","t3.large","USE1-t3.largeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"ZSRD6BD86FH2PSAS","JRTCKXETXF","ZSRD6BD86FH2PSAS.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0.62/hour for BluAgeRuntime-EC2Deployed on r5b.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.6200000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","r5b.xlarge","USE1-r5b.xlargeBluAgeRuntime-EC2Deployed","","Paid","Blu Age Runtime on EC2","us-east-1","AWS Mainframe Modernization"
"ZTGTHE7U6D66XM6N","JRTCKXETXF","ZTGTHE7U6D66XM6N.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BuildTools on c5.large in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","c5.large","USE1-c5.largeBuildTools","","Paid","Build Tools","us-east-1","AWS Mainframe Modernization"
"ZVMXNGJQE5J8VK8A","JRTCKXETXF","ZVMXNGJQE5J8VK8A.JRTCKXETXF.6YS6EN2CT7","OnDemand","$0/hour for BluAgeDeveloper-Free on m5zn.xlarge in US East (N. Virginia)","2025-02-01","0","Inf","hours","0.0000000000","USD","AWS Managed Services","AWSM2","US East (N. Virginia)","AWS Region","m5zn.xlarge","USE1-m5zn.xlargeBluAgeDeveloper-Free","","Free","Blu Age Developer","us-east-1","AWS Mainframe Modernization"
